,0
None,CID57302
None,CID57303
None,CID57304
None,CID57305
None,CID57309
None,CID57310
None,CID57311
None,CID57313
None,CID57314
None,CID57315
None,CID57316
None,CID57318
None,CID57321
pubchem.compound:3677,CID57322
None,CID57347
None,CID57348
None,CID57354
None,CID57359
None,CID57363
None,CID57371
None,CID57377
None,CID57379
None,CID57384
None,CID57385
None,CID57391
None,CID57397
None,CID57398
None,CID57399
None,CID57400
None,CID57404
None,CID57406
None,CID57408
None,CID57414
None,CID57415
None,CID57425
None,CID57453
None,CID57454
None,CID57460
None,CID57471
None,CID57473
None,CID57474
None,CID57478
None,CID57481
None,CID57483
None,CID57487
None,CID57494
None,CID57497
None,CID57498
None,CID57501
None,CID57510
None,CID57516
None,CID57522
None,CID57528
None,CID57536
None,CID57537
None,CID57539
None,CID57541
None,CID57547
None,CID57550
None,CID57551
None,CID57552
None,CID57558
None,CID57560
None,CID57567
None,CID57573
None,CID57575
None,CID57578
None,CID57579
None,CID57580
None,CID57584
None,CID57592
None,CID57593
None,CID57594
None,CID57607
None,CID57616
None,CID57623
None,CID57624
None,CID57627
None,CID57632
None,CID57634
None,CID57636
None,CID57637
None,CID57639
None,CID57652
None,CID57659
None,CID57664
None,CID57668
None,CID57672
None,CID57704
None,CID57708
None,CID57709
None,CID57712
None,CID57715
None,CID57716
None,CID57723
None,CID57724
None,CID57730
None,CID57731
None,CID57733
None,CID57734
None,CID57736
None,CID57743
None,CID57744
None,CID57746
None,CID57752
None,CID57754
None,CID57767
None,CID57771
None,CID57775
None,CID57780
None,CID57785
None,CID57786
None,CID57787
None,CID57790
None,CID57791
None,CID57801
None,CID57802
None,CID57803
None,CID57813
None,CID57815
pubchem.compound:2162,CID57819
pubchem.compound:2161,CID57820
